epoc_time,date_time,distance,velocity
1456262678488,2016-02-23T21:24:38.488Z,2.63976302838,0.25
1456262678981,2016-02-23T21:24:38.981Z,2.0148479696,0.24
1456262679250,2016-02-23T21:24:39.250Z,3.99245041565,0
1456262679504,2016-02-23T21:24:39.504Z,2.63976302838,0.24
1456262679975,2016-02-23T21:24:39.975Z,2.0148479696,0.15
1456262680255,2016-02-23T21:24:40.255Z,3.99245041565,0
1456262680494,2016-02-23T21:24:40.494Z,2.6848375825,0.24
1456262680957,2016-02-23T21:24:40.957Z,2.0148479696,0
1456262681252,2016-02-23T21:24:41.252Z,3.99245041565,0
1456262681490,2016-02-23T21:24:41.490Z,2.63976302838,0.24
1456262681981,2016-02-23T21:24:41.981Z,2.0148479696,0
1456262682277,2016-02-23T21:24:42.277Z,4.50443339583,0.23
1456262682502,2016-02-23T21:24:42.502Z,2.57854157129,0.24
1456262682963,2016-02-23T21:24:42.963Z,2.59024177338,0.24
1456262683253,2016-02-23T21:24:43.253Z,4.04096577859,0.25
1456262683505,2016-02-23T21:24:43.505Z,2.57854157129,0.24
1456262683958,2016-02-23T21:24:43.958Z,2.59024177338,0.24
1456262684264,2016-02-23T21:24:44.264Z,4.57167104187,0.24
1456262684485,2016-02-23T21:24:44.485Z,2.63976302838,0.24
1456262684991,2016-02-23T21:24:44.991Z,2.59024177338,0.22
1456262685255,2016-02-23T21:24:45.255Z,4.04096577859,0.24
1456262685500,2016-02-23T21:24:45.500Z,2.63976302838,0.24
1456262685961,2016-02-23T21:24:45.961Z,2.59024177338,0
1456262686245,2016-02-23T21:24:46.245Z,4.69152768432,0.24
1456262686484,2016-02-23T21:24:46.484Z,2.21559757999,0.24
1456262686985,2016-02-23T21:24:46.985Z,2.59024177338,0
1456262687247,2016-02-23T21:24:47.247Z,4.69152768432,0.24
1456262687480,2016-02-23T21:24:47.480Z,2.21559757999,0.24
1456262687989,2016-02-23T21:24:47.989Z,2.59024177338,0
1456262688250,2016-02-23T21:24:48.250Z,4.69152768432,0.24
1456262688499,2016-02-23T21:24:48.499Z,1.50967696403,0.24
1456262688969,2016-02-23T21:24:48.969Z,2.59024177338,0
1456262689247,2016-02-23T21:24:49.247Z,4.69152768432,0.24
1456262689477,2016-02-23T21:24:49.477Z,1.50967696403,0.25
1456262689974,2016-02-23T21:24:49.974Z,2.31064937741,0.24
1456262690238,2016-02-23T21:24:50.238Z,4.69152768432,0.24
1456262690494,2016-02-23T21:24:50.494Z,2.63976302838,0.24
1456262690989,2016-02-23T21:24:50.989Z,2.31064937741,0.24
1456262691239,2016-02-23T21:24:51.239Z,4.69152768432,0.24
1456262691492,2016-02-23T21:24:51.492Z,2.63976302838,0.24
1456262691955,2016-02-23T21:24:51.955Z,2.59024177338,0.25
1456262692240,2016-02-23T21:24:52.240Z,4.69152768432,0.17
1456262692490,2016-02-23T21:24:52.490Z,2.19513296682,0.09
1456262692947,2016-02-23T21:24:52.947Z,2.59024177338,0.24
1456262693241,2016-02-23T21:24:53.241Z,4.69152768432,0
1456262693483,2016-02-23T21:24:53.483Z,2.19513296682,0
1456262693990,2016-02-23T21:24:53.990Z,2.59024177338,0
1456262694240,2016-02-23T21:24:54.240Z,4.69152768432,0
1456262694496,2016-02-23T21:24:54.496Z,2.19513296682,0
1456262694945,2016-02-23T21:24:54.945Z,2.59024177338,0
1456262695234,2016-02-23T21:24:55.234Z,4.69152768432,0
1456262695498,2016-02-23T21:24:55.498Z,2.19513296682,0
1456262695967,2016-02-23T21:24:55.967Z,2.0148479696,0.23
1456262696239,2016-02-23T21:24:56.239Z,4.69152768432,0
1456262696510,2016-02-23T21:24:56.510Z,2.19513296682,0
1456262696981,2016-02-23T21:24:56.981Z,2.0148479696,0.24
1456262697212,2016-02-23T21:24:57.212Z,4.69152768432,0
1456262697513,2016-02-23T21:24:57.513Z,2.19513296682,0
1456262697974,2016-02-23T21:24:57.974Z,2.0148479696,0.23
1456262698219,2016-02-23T21:24:58.219Z,4.69152768432,0
1456262698462,2016-02-23T21:24:58.462Z,2.19513296682,0
1456262698982,2016-02-23T21:24:58.982Z,2.0148479696,0
1456262699220,2016-02-23T21:24:59.220Z,4.69152768432,0
1456262699490,2016-02-23T21:24:59.490Z,2.19513296682,0
1456262699978,2016-02-23T21:24:59.978Z,2.0148479696,0
1456262700217,2016-02-23T21:25:00.217Z,4.69152768432,0
1456262700500,2016-02-23T21:25:00.500Z,2.19513296682,0
1456262700964,2016-02-23T21:25:00.964Z,2.0148479696,0
1456262701219,2016-02-23T21:25:01.219Z,4.69152768432,0
1456262701488,2016-02-23T21:25:01.488Z,2.19513296682,0
1456262701948,2016-02-23T21:25:01.948Z,2.0148479696,0
1456262702217,2016-02-23T21:25:02.217Z,4.69152768432,0
1456262702486,2016-02-23T21:25:02.486Z,2.19513296682,0
1456262702988,2016-02-23T21:25:02.988Z,2.0148479696,0
1456262703222,2016-02-23T21:25:03.222Z,4.69152768432,0
1456262703496,2016-02-23T21:25:03.496Z,2.19513296682,0
1456262703953,2016-02-23T21:25:03.953Z,2.0148479696,0
1456262704221,2016-02-23T21:25:04.221Z,4.69152768432,0
1456262704492,2016-02-23T21:25:04.492Z,2.19513296682,0
1456262704966,2016-02-23T21:25:04.966Z,2.10934976781,0.24
1456262705240,2016-02-23T21:25:05.240Z,4.69152768432,0
1456262705463,2016-02-23T21:25:05.463Z,2.19513296682,0
1456262705989,2016-02-23T21:25:05.989Z,1.6399269622,0.23
1456262706235,2016-02-23T21:25:06.235Z,4.69152768432,0
1456262706495,2016-02-23T21:25:06.495Z,2.19513296682,0
1456262706951,2016-02-23T21:25:06.951Z,1.6399269622,0.25
1456262707228,2016-02-23T21:25:07.228Z,4.69152768432,0
1456262707472,2016-02-23T21:25:07.472Z,2.35767104161,0.25
1456262708005,2016-02-23T21:25:08.005Z,2.10934976781,0.23
1456262708221,2016-02-23T21:25:08.221Z,4.69152768432,0
1456262708492,2016-02-23T21:25:08.492Z,2.35767104161,0.24
1456262709009,2016-02-23T21:25:09.009Z,2.10934976781,0.19
1456262709226,2016-02-23T21:25:09.226Z,4.69152768432,0
1456262709492,2016-02-23T21:25:09.492Z,2.35767104161,0.02
1456262709958,2016-02-23T21:25:09.958Z,2.10934976781,0
1456262710227,2016-02-23T21:25:10.227Z,4.69152768432,0
1456262710492,2016-02-23T21:25:10.492Z,2.35767104161,0
1456262710982,2016-02-23T21:25:10.982Z,2.10934976781,0
1456262711229,2016-02-23T21:25:11.229Z,3.99245041565,0.24
1456262711490,2016-02-23T21:25:11.490Z,2.35767104161,0
1456262711985,2016-02-23T21:25:11.985Z,2.10934976781,0
1456262712230,2016-02-23T21:25:12.230Z,3.99245041565,0.24
1456262712519,2016-02-23T21:25:12.519Z,2.19513296682,0.23
1456262712973,2016-02-23T21:25:12.973Z,2.10934976781,0
1456262713232,2016-02-23T21:25:13.232Z,3.99245041565,0.24
1456262713492,2016-02-23T21:25:13.492Z,2.35767104161,0.25
1456262713991,2016-02-23T21:25:13.991Z,2.10934976781,0
1456262714242,2016-02-23T21:25:14.242Z,3.99245041565,0.24
1456262714474,2016-02-23T21:25:14.474Z,2.35767104161,0
1456262714990,2016-02-23T21:25:14.990Z,2.10934976781,0
1456262715235,2016-02-23T21:25:15.235Z,3.99245041565,0.24
1456262715492,2016-02-23T21:25:15.492Z,2.19513296682,0.24
1456262715954,2016-02-23T21:25:15.954Z,2.10934976781,0
1456262716240,2016-02-23T21:25:16.240Z,3.99245041565,0.24
1456262716494,2016-02-23T21:25:16.494Z,2.19513296682,0.24
1456262716954,2016-02-23T21:25:16.954Z,2.0148479696,0.24
1456262717234,2016-02-23T21:25:17.234Z,4.69152768432,0.24
1456262717464,2016-02-23T21:25:17.464Z,2.19513296682,0.02
1456262717985,2016-02-23T21:25:17.985Z,2.0148479696,0.23
1456262718234,2016-02-23T21:25:18.234Z,3.99245041565,0.24
1456262718503,2016-02-23T21:25:18.503Z,2.63976302838,0.23
1456262718954,2016-02-23T21:25:18.954Z,2.0148479696,0.02
1456262719239,2016-02-23T21:25:19.239Z,4.69152768432,0.24
1456262719496,2016-02-23T21:25:19.496Z,2.19513296682,0.24
1456262719959,2016-02-23T21:25:19.959Z,2.10934976781,0.24
1456262720227,2016-02-23T21:25:20.227Z,4.69152768432,0.24
1456262720511,2016-02-23T21:25:20.511Z,2.19513296682,0
1456262720979,2016-02-23T21:25:20.979Z,2.10934976781,0.24
1456262721217,2016-02-23T21:25:21.217Z,4.69152768432,0.24
1456262721497,2016-02-23T21:25:21.497Z,3.77198158101,0.24
1456262721957,2016-02-23T21:25:21.957Z,2.10934976781,0.02
1456262722212,2016-02-23T21:25:22.212Z,4.69152768432,0.24
1456262722494,2016-02-23T21:25:22.494Z,3.77198158101,0.24
1456262722992,2016-02-23T21:25:22.992Z,1.6399269622,0.23
1456262723204,2016-02-23T21:25:23.204Z,4.69152768432,0.24
1456262723504,2016-02-23T21:25:23.504Z,2.19513296682,0.24
1456262723988,2016-02-23T21:25:23.988Z,2.10934976781,0.24
1456262724217,2016-02-23T21:25:24.217Z,4.69152768432,0.24
1456262724489,2016-02-23T21:25:24.489Z,2.19513296682,0.24
1456262724955,2016-02-23T21:25:24.955Z,2.10934976781,0
1456262725208,2016-02-23T21:25:25.208Z,4.49217812645,0.24
1456262725524,2016-02-23T21:25:25.524Z,2.19513296682,0
1456262725957,2016-02-23T21:25:25.957Z,2.10934976781,0
1456262726202,2016-02-23T21:25:26.202Z,4.69152768432,0.24
1456262726472,2016-02-23T21:25:26.472Z,2.19513296682,0
1456262726993,2016-02-23T21:25:26.993Z,2.10934976781,0
1456262727216,2016-02-23T21:25:27.216Z,4.69152768432,0
1456262727484,2016-02-23T21:25:27.484Z,2.63976302838,0.24
1456262727950,2016-02-23T21:25:27.950Z,2.59024177338,0.25
1456262728220,2016-02-23T21:25:28.220Z,4.69152768432,0
1456262728481,2016-02-23T21:25:28.481Z,2.63976302838,0.24
1456262728988,2016-02-23T21:25:28.988Z,2.75664588711,0.23
1456262729241,2016-02-23T21:25:29.241Z,4.69152768432,0
1456262729491,2016-02-23T21:25:29.491Z,2.6848375825,0.24
1456262729988,2016-02-23T21:25:29.988Z,2.59024177338,0.24
1456262730214,2016-02-23T21:25:30.214Z,4.69152768432,0
1456262730505,2016-02-23T21:25:30.505Z,2.6848375825,0.13
1456262730986,2016-02-23T21:25:30.986Z,2.59024177338,0.02
1456262731207,2016-02-23T21:25:31.207Z,4.69152768432,0
1456262731475,2016-02-23T21:25:31.475Z,2.63976302838,0.25
1456262731955,2016-02-23T21:25:31.955Z,2.59024177338,0
1456262732225,2016-02-23T21:25:32.225Z,4.69152768432,0
1456262732481,2016-02-23T21:25:32.481Z,2.63976302838,0.24
1456262732988,2016-02-23T21:25:32.988Z,2.10934976781,0.23
1456262733215,2016-02-23T21:25:33.215Z,4.69152768432,0
1456262733514,2016-02-23T21:25:33.514Z,2.63976302838,0.02
1456262733963,2016-02-23T21:25:33.963Z,2.59024177338,0.25
1456262734220,2016-02-23T21:25:34.220Z,4.69152768432,0
1456262734487,2016-02-23T21:25:34.487Z,2.19513296682,0.25
1456262734960,2016-02-23T21:25:34.960Z,2.59024177338,0
1456262735205,2016-02-23T21:25:35.205Z,4.69152768432,0
1456262735499,2016-02-23T21:25:35.499Z,2.19513296682,0.24
1456262735991,2016-02-23T21:25:35.991Z,2.10934976781,0.23
1456262736219,2016-02-23T21:25:36.219Z,4.69152768432,0
1456262736493,2016-02-23T21:25:36.493Z,2.19513296682,0.23
1456262736952,2016-02-23T21:25:36.952Z,1.6399269622,0.25
1456262737210,2016-02-23T21:25:37.210Z,4.69152768432,0
1456262737483,2016-02-23T21:25:37.483Z,2.19513296682,0
1456262737988,2016-02-23T21:25:37.988Z,2.10934976781,0.02
1456262738222,2016-02-23T21:25:38.222Z,4.69152768432,0
1456262738501,2016-02-23T21:25:38.501Z,2.19513296682,0
1456262738946,2016-02-23T21:25:38.946Z,2.10934976781,0
1456262739227,2016-02-23T21:25:39.227Z,4.69152768432,0
1456262739510,2016-02-23T21:25:39.510Z,2.19513296682,0
1456262739975,2016-02-23T21:25:39.975Z,2.10934976781,0
1456262740212,2016-02-23T21:25:40.212Z,4.69152768432,0
1456262740501,2016-02-23T21:25:40.501Z,2.19513296682,0
1456262740984,2016-02-23T21:25:40.984Z,2.10934976781,0
1456262741211,2016-02-23T21:25:41.211Z,4.69152768432,0
1456262741481,2016-02-23T21:25:41.481Z,2.19513296682,0
1456262741996,2016-02-23T21:25:41.996Z,2.10934976781,0
1456262742217,2016-02-23T21:25:42.217Z,4.69152768432,0
1456262742497,2016-02-23T21:25:42.497Z,2.19513296682,0
1456262742966,2016-02-23T21:25:42.966Z,2.10934976781,0
1456262743214,2016-02-23T21:25:43.214Z,4.69152768432,0
1456262743489,2016-02-23T21:25:43.489Z,2.19513296682,0
1456262743955,2016-02-23T21:25:43.955Z,2.10934976781,0
1456262744222,2016-02-23T21:25:44.222Z,4.69152768432,0
1456262744479,2016-02-23T21:25:44.479Z,2.19513296682,0
1456262744990,2016-02-23T21:25:44.990Z,2.59024177338,0.23
1456262745216,2016-02-23T21:25:45.216Z,4.69152768432,0
1456262745513,2016-02-23T21:25:45.513Z,1.91542910025,0.23
1456262745956,2016-02-23T21:25:45.956Z,2.59024177338,0.25
1456262746213,2016-02-23T21:25:46.213Z,4.69152768432,0
1456262746478,2016-02-23T21:25:46.478Z,1.91542910025,0.25
1456262746981,2016-02-23T21:25:46.981Z,2.59024177338,0.02
1456262747219,2016-02-23T21:25:47.219Z,4.69152768432,0
1456262747490,2016-02-23T21:25:47.490Z,2.21559757999,0.24
1456262747990,2016-02-23T21:25:47.990Z,2.75664588711,0.24
1456262748230,2016-02-23T21:25:48.230Z,4.69152768432,0
1456262748507,2016-02-23T21:25:48.507Z,2.21559757999,0.24
1456262748943,2016-02-23T21:25:48.943Z,2.75664588711,0.25
1456262749209,2016-02-23T21:25:49.209Z,4.69152768432,0
1456262749477,2016-02-23T21:25:49.477Z,1.87593404311,0.25
1456262749988,2016-02-23T21:25:49.988Z,2.75664588711,0.02
1456262750214,2016-02-23T21:25:50.214Z,4.21549854873,0.24
1456262750508,2016-02-23T21:25:50.508Z,4.5932120729,0.23
1456262750984,2016-02-23T21:25:50.984Z,2.75664588711,0
1456262751229,2016-02-23T21:25:51.229Z,4.21549854873,0.24
1456262751491,2016-02-23T21:25:51.491Z,4.5932120729,0.24
1456262751977,2016-02-23T21:25:51.977Z,2.75664588711,0
1456262752208,2016-02-23T21:25:52.208Z,4.21549854873,0.02
1456262752518,2016-02-23T21:25:52.518Z,4.83090065568,0.23
1456262752958,2016-02-23T21:25:52.958Z,2.75664588711,0
1456262753212,2016-02-23T21:25:53.212Z,4.63583215934,0.24
1456262753471,2016-02-23T21:25:53.471Z,4.83090065568,0.25
1456262753992,2016-02-23T21:25:53.992Z,2.75664588711,0
1456262754232,2016-02-23T21:25:54.232Z,4.63583215934,0.24
1456262754503,2016-02-23T21:25:54.503Z,4.83090065568,0.23
1456262754987,2016-02-23T21:25:54.987Z,2.75664588711,0
1456262755220,2016-02-23T21:25:55.220Z,4.63583215934,0.24
1456262755515,2016-02-23T21:25:55.515Z,1.49654279237,0.24
1456262755956,2016-02-23T21:25:55.956Z,2.75664588711,0
1456262756237,2016-02-23T21:25:56.237Z,4.63583215934,0.24
1456262756484,2016-02-23T21:25:56.484Z,2.57854157129,0.25
1456262756992,2016-02-23T21:25:56.992Z,2.10934976781,0.23
1456262757230,2016-02-23T21:25:57.230Z,4.40234981708,0.24
1456262757503,2016-02-23T21:25:57.503Z,4.14823493119,0.24
1456262757965,2016-02-23T21:25:57.965Z,2.10934976781,0.25
1456262758219,2016-02-23T21:25:58.219Z,4.86011192365,0.24
1456262758480,2016-02-23T21:25:58.480Z,4.14823493119,0.25
1456262758985,2016-02-23T21:25:58.985Z,2.10934976781,0.22
1456262759212,2016-02-23T21:25:59.212Z,4.86011192365,0.24
1456262759495,2016-02-23T21:25:59.495Z,2.6848375825,0.24
1456262759990,2016-02-23T21:25:59.990Z,2.59024177338,0.24
1456262760219,2016-02-23T21:26:00.219Z,4.86011192365,0.07
1456262760511,2016-02-23T21:26:00.511Z,2.6848375825,0.24
1456262760951,2016-02-23T21:26:00.951Z,2.10934976781,0.25
1456262761208,2016-02-23T21:26:01.208Z,4.86011192365,0
1456262761491,2016-02-23T21:26:01.491Z,2.60741572037,0.24
1456262761982,2016-02-23T21:26:01.982Z,2.10934976781,0
1456262762196,2016-02-23T21:26:02.196Z,4.69152768432,0.24
1456262762489,2016-02-23T21:26:02.489Z,2.6848375825,0.24
1456262762983,2016-02-23T21:26:02.983Z,1.6399269622,0.24
1456262763222,2016-02-23T21:26:03.222Z,4.69152768432,0.23
1456262763523,2016-02-23T21:26:03.523Z,2.6848375825,0.23
1456262763970,2016-02-23T21:26:03.970Z,1.6399269622,0.24
1456262764219,2016-02-23T21:26:04.219Z,4.69152768432,0.02
1456262764489,2016-02-23T21:26:04.489Z,2.6848375825,0.25
1456262764949,2016-02-23T21:26:04.949Z,1.6399269622,0.02
1456262765196,2016-02-23T21:26:05.196Z,4.69152768432,0
1456262765504,2016-02-23T21:26:05.504Z,2.6848375825,0.24
1456262765984,2016-02-23T21:26:05.984Z,1.6399269622,0
1456262766232,2016-02-23T21:26:06.232Z,4.69152768432,0
1456262766505,2016-02-23T21:26:06.505Z,2.6848375825,0.03
1456262766941,2016-02-23T21:26:06.941Z,1.6399269622,0
1456262767207,2016-02-23T21:26:07.207Z,4.69152768432,0
1456262767489,2016-02-23T21:26:07.489Z,2.63976302838,0.24
1456262767993,2016-02-23T21:26:07.993Z,1.6399269622,0
1456262768211,2016-02-23T21:26:08.211Z,4.69152768432,0
1456262768470,2016-02-23T21:26:08.470Z,2.63976302838,0.24
1456262768982,2016-02-23T21:26:08.982Z,1.6399269622,0
1456262769234,2016-02-23T21:26:09.234Z,4.69152768432,0
1456262769520,2016-02-23T21:26:09.520Z,2.63976302838,0.02
1456262769979,2016-02-23T21:26:09.979Z,1.6399269622,0
1456262770212,2016-02-23T21:26:10.212Z,4.69152768432,0
1456262770511,2016-02-23T21:26:10.511Z,2.63976302838,0
1456262770981,2016-02-23T21:26:10.981Z,1.6399269622,0
1456262771206,2016-02-23T21:26:11.206Z,4.53535097012,0.24
1456262771495,2016-02-23T21:26:11.495Z,2.63976302838,0
1456262771984,2016-02-23T21:26:11.984Z,2.10934976781,0.24
1456262772224,2016-02-23T21:26:12.224Z,4.69152768432,0.24
1456262772496,2016-02-23T21:26:12.496Z,2.63976302838,0
1456262772962,2016-02-23T21:26:12.962Z,2.10934976781,0.25
1456262773209,2016-02-23T21:26:13.209Z,4.69152768432,0
1456262773480,2016-02-23T21:26:13.480Z,2.63976302838,0
1456262773985,2016-02-23T21:26:13.985Z,1.6399269622,0.23
1456262774230,2016-02-23T21:26:14.230Z,4.69152768432,0
1456262774477,2016-02-23T21:26:14.477Z,2.63976302838,0
1456262774983,2016-02-23T21:26:14.983Z,1.6399269622,0.24
1456262775215,2016-02-23T21:26:15.215Z,4.04096577859,0.24
1456262775518,2016-02-23T21:26:15.518Z,2.63976302838,0
1456262775968,2016-02-23T21:26:15.968Z,1.6399269622,0
1456262776219,2016-02-23T21:26:16.219Z,4.04096577859,0.24
1456262776499,2016-02-23T21:26:16.499Z,2.63976302838,0
1456262776952,2016-02-23T21:26:16.952Z,2.10934976781,0.24
1456262777211,2016-02-23T21:26:17.211Z,4.04096577859,0.24
1456262777482,2016-02-23T21:26:17.482Z,2.63976302838,0
1456262777985,2016-02-23T21:26:17.985Z,2.31064937741,0.23
1456262778236,2016-02-23T21:26:18.236Z,4.04096577859,0.23
1456262778513,2016-02-23T21:26:18.513Z,2.63976302838,0
1456262778941,2016-02-23T21:26:18.941Z,2.10934976781,0.25
1456262779234,2016-02-23T21:26:19.234Z,3.99245041565,0.24
1456262779491,2016-02-23T21:26:19.491Z,2.63976302838,0
1456262779986,2016-02-23T21:26:19.986Z,2.75664588711,0.23
1456262780215,2016-02-23T21:26:20.215Z,3.99245041565,0.24
1456262780514,2016-02-23T21:26:20.514Z,2.63976302838,0
1456262780989,2016-02-23T21:26:20.989Z,2.31064937741,0.24
1456262781218,2016-02-23T21:26:21.218Z,3.99245041565,0.15
1456262781497,2016-02-23T21:26:21.497Z,3.93291864217,0.24
1456262781950,2016-02-23T21:26:21.950Z,2.75664588711,0.25
1456262782223,2016-02-23T21:26:22.223Z,3.99245041565,0
1456262782468,2016-02-23T21:26:22.468Z,2.63976302838,0.25
1456262782961,2016-02-23T21:26:22.961Z,2.75664588711,0.22
1456262783200,2016-02-23T21:26:23.200Z,3.99245041565,0
1456262783489,2016-02-23T21:26:23.489Z,2.63976302838,0
1456262783986,2016-02-23T21:26:23.986Z,2.31064937741,0.23
1456262784238,2016-02-23T21:26:24.238Z,3.99245041565,0
1456262784518,2016-02-23T21:26:24.518Z,2.6848375825,0.23
1456262784946,2016-02-23T21:26:24.946Z,2.75664588711,0.25
1456262785217,2016-02-23T21:26:25.217Z,3.99245041565,0
1456262785506,2016-02-23T21:26:25.506Z,2.6848375825,0.24
1456262785979,2016-02-23T21:26:25.979Z,2.59024177338,0.23
1456262786213,2016-02-23T21:26:26.213Z,3.99245041565,0
1456262786483,2016-02-23T21:26:26.483Z,2.6848375825,0.02
1456262786985,2016-02-23T21:26:26.985Z,2.59024177338,0.24
1456262787233,2016-02-23T21:26:27.233Z,3.99245041565,0
1456262787514,2016-02-23T21:26:27.514Z,2.6848375825,0
1456262787948,2016-02-23T21:26:27.948Z,2.59024177338,0.02
1456262788211,2016-02-23T21:26:28.211Z,3.99245041565,0
1456262788483,2016-02-23T21:26:28.483Z,2.6848375825,0
1456262788942,2016-02-23T21:26:28.942Z,2.75664588711,0.24
1456262789208,2016-02-23T21:26:29.208Z,4.69152768432,0.24
1456262789470,2016-02-23T21:26:29.470Z,2.6848375825,0
1456262789995,2016-02-23T21:26:29.995Z,2.75664588711,0.23
1456262790223,2016-02-23T21:26:30.223Z,4.69152768432,0.24
1456262790509,2016-02-23T21:26:30.509Z,2.6848375825,0
1456262790972,2016-02-23T21:26:30.972Z,2.59024177338,0.25
1456262791211,2016-02-23T21:26:31.211Z,3.99245041565,0.24
1456262791496,2016-02-23T21:26:31.496Z,2.6848375825,0
1456262791987,2016-02-23T21:26:31.987Z,2.59024177338,0.24
1456262792226,2016-02-23T21:26:32.226Z,3.99245041565,0.24
1456262792474,2016-02-23T21:26:32.474Z,2.6848375825,0
1456262792980,2016-02-23T21:26:32.980Z,2.59024177338,0
1456262793217,2016-02-23T21:26:33.217Z,4.04096577859,0.24
1456262793516,2016-02-23T21:26:33.516Z,2.63976302838,0.23
1456262793965,2016-02-23T21:26:33.965Z,2.59024177338,0
1456262794229,2016-02-23T21:26:34.229Z,4.04096577859,0.24
1456262794498,2016-02-23T21:26:34.498Z,2.63976302838,0.24
1456262794971,2016-02-23T21:26:34.971Z,2.75664588711,0.24
1456262795201,2016-02-23T21:26:35.201Z,3.99245041565,0.25
1456262795493,2016-02-23T21:26:35.493Z,2.6848375825,0.24
1456262795993,2016-02-23T21:26:35.993Z,2.10934976781,0.23
1456262796240,2016-02-23T21:26:36.240Z,4.04096577859,0.23
1456262796495,2016-02-23T21:26:36.495Z,2.6848375825,0.24
1456262796981,2016-02-23T21:26:36.981Z,2.10934976781,0.24
1456262797214,2016-02-23T21:26:37.214Z,3.54815450979,0.25
1456262797487,2016-02-23T21:26:37.487Z,2.63976302838,0.24
1456262797942,2016-02-23T21:26:37.942Z,2.10934976781,0.08
1456262798207,2016-02-23T21:26:38.207Z,4.04096577859,0.24
1456262798509,2016-02-23T21:26:38.509Z,2.63976302838,0.23
1456262798997,2016-02-23T21:26:38.997Z,2.10934976781,0
1456262799216,2016-02-23T21:26:39.216Z,3.54815450979,0.24
1456262799495,2016-02-23T21:26:39.495Z,2.63976302838,0.02
1456262799964,2016-02-23T21:26:39.964Z,2.10934976781,0
1456262800212,2016-02-23T21:26:40.212Z,4.69152768432,0.24
1456262800472,2016-02-23T21:26:40.472Z,2.63976302838,0
1456262800940,2016-02-23T21:26:40.940Z,1.6399269622,0.25
1456262801199,2016-02-23T21:26:41.199Z,4.69152768432,0.24
1456262801516,2016-02-23T21:26:41.516Z,2.63976302838,0
1456262801995,2016-02-23T21:26:41.995Z,1.6399269622,0.23
1456262802222,2016-02-23T21:26:42.222Z,4.69152768432,0.23
1456262802490,2016-02-23T21:26:42.490Z,2.63976302838,0
1456262802941,2016-02-23T21:26:42.941Z,1.6399269622,0.02
1456262803213,2016-02-23T21:26:43.213Z,4.69152768432,0.24
1456262803487,2016-02-23T21:26:43.487Z,2.63976302838,0
1456262803986,2016-02-23T21:26:43.986Z,1.6399269622,0
1456262804200,2016-02-23T21:26:44.200Z,4.69152768432,0.24
1456262804511,2016-02-23T21:26:44.511Z,3.93291864217,0.23
1456262804982,2016-02-23T21:26:44.982Z,2.10934976781,0.24
1456262805240,2016-02-23T21:26:45.240Z,3.99245041565,0.23
1456262805513,2016-02-23T21:26:45.513Z,3.93291864217,0.24
1456262805961,2016-02-23T21:26:45.961Z,2.10934976781,0.25
1456262806221,2016-02-23T21:26:46.221Z,3.99245041565,0.24
1456262806496,2016-02-23T21:26:46.496Z,2.63976302838,0.24
1456262806958,2016-02-23T21:26:46.958Z,2.10934976781,0.02
1456262807202,2016-02-23T21:26:47.202Z,3.99245041565,0.17
1456262807501,2016-02-23T21:26:47.501Z,3.93291864217,0.24
1456262807992,2016-02-23T21:26:47.992Z,2.10934976781,0
1456262808220,2016-02-23T21:26:48.220Z,3.99245041565,0
1456262808514,2016-02-23T21:26:48.514Z,2.63976302838,0.24
1456262808948,2016-02-23T21:26:48.948Z,2.10934976781,0
1456262809228,2016-02-23T21:26:49.228Z,3.99245041565,0
1456262809512,2016-02-23T21:26:49.512Z,2.63976302838,0.24
1456262809968,2016-02-23T21:26:49.968Z,2.10934976781,0
1456262810199,2016-02-23T21:26:50.199Z,3.99245041565,0
1456262810495,2016-02-23T21:26:50.495Z,2.63976302838,0
1456262810994,2016-02-23T21:26:50.994Z,2.59024177338,0.23
1456262811239,2016-02-23T21:26:51.239Z,3.99245041565,0
1456262811499,2016-02-23T21:26:51.499Z,2.63976302838,0
1456262811985,2016-02-23T21:26:51.985Z,2.10934976781,0.24
1456262812218,2016-02-23T21:26:52.218Z,3.99245041565,0
1456262812501,2016-02-23T21:26:52.501Z,2.19513296682,0.24
1456262812942,2016-02-23T21:26:52.942Z,2.10934976781,0
1456262813238,2016-02-23T21:26:53.238Z,3.99245041565,0
1456262813491,2016-02-23T21:26:53.491Z,2.19513296682,0.24
1456262813996,2016-02-23T21:26:53.996Z,2.10934976781,0
1456262814221,2016-02-23T21:26:54.221Z,3.99245041565,0
1456262814500,2016-02-23T21:26:54.500Z,2.19513296682,0.23
1456262814982,2016-02-23T21:26:54.982Z,2.59024177338,0.24
1456262815220,2016-02-23T21:26:55.220Z,4.57167104187,0.24
1456262815483,2016-02-23T21:26:55.483Z,2.19513296682,0
1456262815973,2016-02-23T21:26:55.973Z,2.59024177338,0.24
1456262816231,2016-02-23T21:26:56.231Z,4.04096577859,0.24
1456262816474,2016-02-23T21:26:56.474Z,2.19513296682,0
1456262816985,2016-02-23T21:26:56.985Z,2.59024177338,0.02
1456262817224,2016-02-23T21:26:57.224Z,4.04096577859,0.24
1456262817497,2016-02-23T21:26:57.497Z,2.19513296682,0
1456262817937,2016-02-23T21:26:57.937Z,2.59024177338,0
1456262818206,2016-02-23T21:26:58.206Z,4.04096577859,0.24
1456262818467,2016-02-23T21:26:58.467Z,2.19513296682,0
